mu,seed,ordered,fdom_mean,fdom_std
0.35,47,False,0.841424560546875,0.07574739675001302
0.35,48,False,0.874639892578125,0.044196509681263006
0.35,49,False,0.879986572265625,0.04168553168674811
0.35,5,False,0.8738728841145833,0.047529610800304566
0.35,50,False,0.843212890625,0.07297405312141542
0.35,51,False,0.8424112955729167,0.0725711103767284
0.35,52,False,0.8847147623697916,0.037031440155374476
0.35,53,False,0.906793212890625,0.019800036421555277
0.35,54,False,0.8864461263020833,0.03635434716297364
0.35,55,False,0.8706441243489583,0.047316596979160123
0.35,56,False,0.7177022298177084,0.19946364832318775
0.35,57,False,0.893487548828125,0.030480651283589434
0.35,58,False,0.8734517415364583,0.04688417949688441
0.35,59,False,0.8775797526041667,0.043381731991958127
0.35,6,False,0.9040690104166667,0.021344678212888636
0.35,60,False,0.8946980794270833,0.028618516034480665
0.35,61,False,0.8785746256510417,0.04144403869552196
0.35,62,False,0.8989461263020834,0.025278053812003324
0.35,63,False,0.8925618489583333,0.031125348285358848
0.35,7,False,0.8849894205729166,0.036588989879537195
0.35,8,False,0.901300048828125,0.022666429830609947
0.35,9,False,0.867974853515625,0.05102016623002345
0.36,0,False,0.3516764322916667,0.01009707615012239
0.36,1,False,0.3521809895833333,0.012786923339841213
0.36,10,False,0.351129150390625,0.009703749774264726
0.36,11,False,0.359222412109375,0.014394894996025786
0.36,12,False,0.3575439453125,0.017715139109691323
0.36,13,False,0.35435587565104165,0.012856160758079707
0.36,14,False,0.3528340657552083,0.013068766581111656
0.36,15,False,0.34965616861979165,0.009944144702227948
0.36,16,False,0.354986572265625,0.010138603309669442
0.36,17,False,0.35408121744791665,0.01251652274614126
0.36,18,False,0.35468953450520835,0.013376540031236494
0.36,19,False,0.35481160481770835,0.012558425848144851
0.36,2,False,0.3541463216145833,0.011269788968676248
0.36,20,False,0.34931640625,0.009282661386332297
0.36,21,False,0.35278523763020836,0.010608482369794156
0.36,22,False,0.350091552734375,0.00922145876447636
0.36,23,False,0.35121256510416665,0.010600431278989846
0.36,24,False,0.35241902669270836,0.013316144946952452
0.36,25,False,0.357073974609375,0.012654803766420742
0.36,26,False,0.35544230143229166,0.011892886529192074
0.36,27,False,0.34859822591145834,0.01068823801588376
